RANK,FILE,SCORE,TIME,MOVES
7,1,22,880.102432999999,49
6,2,27,880.0900909999991,49
3,1,0,880.0819389999991,49
3,4,0,880.0754139999991,49
4,5,0,880.0680509999991,49
1,7,8,880.0612979999989,49
2,2,-1,880.054838999999,49
5,4,4,880.046705999999,49
7,3,17,880.033990999999,49
2,0,-2,880.026667999999,49
3,7,-1,880.020176999999,49
7,0,2,880.0137519999989,49
4,7,0,880.0057379999989,49
7,0,2,879.9978299999989,49
3,7,-1,879.9910699999989,49
4,6,0,879.9826679999989,49
0,4,-6,879.9760869999989,49
2,3,0,879.9692439999989,49
3,5,0,879.9621979999988,49
5,7,1,879.9556569999988,49
2,5,-1,879.9472869999988,49
7,0,2,879.9349759999988,49
2,1,-2,879.9284759999987,49
4,5,0,879.9218959999987,49
1,6,7,879.9139159999987,49
7,6,7,879.9070289999987,49
2,2,-1,879.8987969999988,49
5,4,4,879.8919529999988,49
0,4,-6,879.8773859999988,49
1,3,-25,879.8698839999988,49
4,7,0,879.8626869999988,49
6,4,1,879.8549349999988,49
4,2,6,879.8482049999988,49
5,5,1,879.8414799999988,49
2,0,-2,879.8336159999989,49
6,4,1,879.8267689999989,49
1,4,-6,879.8186179999989,49
0,6,8,879.8117619999988,49
2,7,-1,879.8051589999988,49
3,0,0,879.7980849999989,49
2,0,-2,879.7897919999989,49
0,4,-6,879.7755119999988,49
1,4,-6,879.7677579999988,49
5,5,1,879.7609059999988,49
4,5,0,879.7506449999988,49
4,2,6,879.7439209999987,49
7,4,-2,879.7371119999987,49
1,1,-22,879.7301829999988,49
2,6,-2,879.7173699999987,49
2,0,-2,879.7073389999988,49
7,5,-2,879.7003419999988,49
2,3,0,879.6935979999988,49
4,5,0,879.6866179999988,49
4,3,6,879.6797529999989,49
6,3,23,879.6715829999988,49
4,7,0,879.6645489999988,49
2,4,-1,879.6571569999988,49
7,6,7,879.6501279999987,49
7,4,-2,879.6426809999988,49
3,6,-1,879.6342089999988,49
4,0,0,879.6261859999988,49
2,3,0,879.6123089999988,49
1,5,-1,879.6053629999989,49
3,3,0,879.5984129999989,49
0,3,-25,879.5891649999988,49
2,3,0,879.5808059999989,49
6,6,7,879.5738129999988,49
5,6,2,879.5655419999989,49
1,7,8,879.558638999999,49
4,7,0,879.5507469999989,49
4,6,0,879.5425459999989,49
4,0,0,879.5356419999989,49
5,0,2,879.528332999999,49
1,2,-26,879.5211999999989,49
6,6,7,879.5132199999989,49
3,3,0,879.5060649999989,49
3,5,0,879.4983579999989,49
1,7,8,879.4912949999989,49
3,1,0,879.484322999999,49
1,3,-25,879.474970999999,49
7,3,17,879.4679059999991,49
3,2,0,879.453039999999,49
1,2,-26,879.4459369999989,49
6,4,1,879.438765999999,49
3,3,0,879.4304919999989,49
7,1,22,879.423390999999,49
7,0,2,879.415725999999,49
5,6,2,879.408422999999,49
1,2,-26,879.401273999999,49
2,1,-2,879.393784999999,49
7,6,7,879.3866979999989,49
0,3,-25,879.378429999999,49
7,4,-2,879.3709329999989,49
6,2,27,879.3639519999989,49
5,5,1,879.3560609999989,49
1,6,7,879.348760999999,49
0,3,-25,879.3390109999989,49
7,4,-2,879.331774999999,49
1,5,-1,879.3239589999989,49
0,3,-25,879.3166239999989,49
7,6,7,879.3095099999989,49
4,5,0,879.2941439999989,49
6,3,23,879.285844999999,49
7,1,22,879.277184999999,49
4,2,6,879.269912999999,49
7,5,-2,879.262717999999,49
3,1,0,879.254632999999,49
0,1,-22,879.247311999999,49
2,4,-1,879.237128999999,49
4,0,0,879.2298329999991,49
4,5,0,879.222058999999,49
6,2,27,879.214783999999,49
4,3,6,879.206908999999,49
7,5,-2,879.1993219999989,49
7,4,-2,879.1917119999989,49
2,2,-1,879.1826699999989,49
7,0,2,879.1741179999989,49
2,6,-2,879.1660439999989,49
2,1,-2,879.157291999999,49
5,6,2,879.1499199999989,49
6,4,1,879.1390909999989,49
3,2,0,879.125451999999,49
6,3,23,879.116358999999,49
6,3,23,879.1077699999989,49
1,0,-2,879.0997869999989,49
2,3,0,879.0909769999989,49
7,0,2,879.0835609999989,49
0,6,8,879.0748879999989,49
4,1,3,879.0674079999989,49
3,3,0,879.0581349999989,49
2,4,-1,879.0506049999988,49
1,3,-25,879.0423589999987,49
0,3,-25,879.0349179999987,49
5,0,2,879.0277399999987,49
0,3,-25,879.0135579999987,49
3,7,-1,879.0062919999987,49
5,0,2,878.9967079999986,49
4,4,3,878.9895239999987,49
6,3,23,878.9815419999987,49
0,0,-2,878.9740369999987,49
7,6,7,878.9668749999986,49
5,6,2,878.9595279999986,49
4,6,0,878.9519279999986,49
2,0,-2,878.9430219999987,49
3,1,0,878.9356139999986,49
2,5,-1,878.9282799999986,49
7,6,7,878.9205749999986,49
4,5,0,878.9131549999985,49
5,1,5,878.9035949999985,49
3,4,0,878.8960189999985,49
3,3,0,878.8872049999984,49
4,7,0,878.8784699999985,49
7,0,2,878.8709299999985,49
2,5,-1,878.8627889999985,49
6,4,1,878.8551189999985,49
5,1,5,878.8458669999985,49
6,3,23,878.8369649999985,49
0,4,-6,878.8291649999984,49
1,5,-1,878.8137739999985,49
3,4,0,878.8062539999985,49
5,5,1,878.7982839999985,49
2,3,0,878.7904749999985,49
3,3,0,878.7812199999985,49
7,6,7,878.7735279999984,49
7,1,22,878.7644489999984,49
6,6,7,878.7552129999983,49
1,1,-22,878.7475559999983,49
7,5,-2,878.7386219999984,49
1,3,-25,878.7310009999984,49
4,1,3,878.7220059999984,49
1,2,-26,878.7131119999984,49
1,0,-2,878.7053099999985,49
1,5,-1,878.6961909999984,49
5,4,4,878.6884719999983,49
3,7,-1,878.6807799999984,49
2,0,-2,878.6713609999985,49
5,6,2,878.6622729999984,49
5,5,1,878.6531699999985,49
4,6,0,878.6375879999985,49
3,7,-1,878.6296999999985,49
5,6,2,878.6221539999984,49
3,6,-1,878.6144299999985,49
0,6,8,878.6066479999985,49
1,7,8,878.5976159999985,49
4,2,6,878.5897499999986,49
6,3,23,878.5804239999985,49
0,1,-22,878.5709719999985,49
4,7,0,878.5631909999986,49
4,5,0,878.5533949999987,49
3,4,0,878.5391189999987,49
2,0,-2,878.5314249999986,49
1,6,7,878.5236489999987,49
7,3,17,878.5145329999987,49
5,1,5,878.5067519999986,49
3,5,0,878.4990809999986,49
6,2,27,878.4894829999986,49
3,7,-1,878.4815199999986,49
6,4,1,878.4725869999986,49
1,7,8,878.4636759999986,49
2,0,-2,878.4557809999986,49
3,1,0,878.4469209999987,49
7,1,22,878.4392159999986,49
7,4,-2,878.4314129999987,49
0,5,-1,878.4220879999987,49
4,6,0,878.4128929999987,49
7,5,-2,878.4051849999987,49
3,6,-1,878.3975879999988,49
1,3,-25,878.3899039999988,49
4,3,6,878.3810789999987,49
4,2,6,878.3721739999988,49
6,6,7,878.3643929999987,49
2,6,-2,878.3553749999988,49
2,2,-1,878.3474549999988,49
1,7,8,878.3395549999989,49
0,1,-22,878.3318109999989,49
7,4,-2,878.3177909999989,49
6,3,23,878.3085619999989,49
4,3,6,878.300405999999,49
7,0,2,878.289925999999,49
6,6,7,878.280877999999,49
7,5,-2,878.272872999999,49
0,3,-25,878.2650469999991,49
1,3,-25,878.257273999999,49
5,4,4,878.248150999999,49
0,2,-26,878.240268999999,49
6,6,7,878.232449999999,49
3,7,-1,878.216753999999,49
3,1,0,878.208403999999,49
5,4,4,878.1988189999989,49
2,4,-1,878.1908529999989,49
1,3,-25,878.181498999999,49
3,0,0,878.171773999999,49
5,0,2,878.162418999999,49
5,7,1,878.1544859999989,49
3,3,0,878.1463459999989,49
1,2,-26,878.1383189999989,49
2,7,-1,878.130298999999,49
6,6,7,878.1131839999989,49
3,1,0,878.1049239999988,49
3,4,0,878.0957109999989,49
6,4,1,878.0877159999989,49
2,5,-1,878.0784979999988,49
5,4,4,878.0694809999989,49
2,1,-2,878.0616359999988,49
2,6,-2,878.0536899999988,49
7,1,22,878.0457959999989,49
5,5,1,878.030313999999,49
3,0,0,878.0220129999989,49
6,2,27,878.0140929999989,49
0,2,-26,878.0051519999989,49
4,7,0,877.9964649999989,49
4,0,0,877.985552999999,49
6,4,1,877.9772899999989,49
5,7,1,877.966405999999,49
3,7,-1,877.958349999999,49
4,7,0,877.948975999999,49
7,6,7,877.941005999999,49
5,6,2,877.925118999999,49
1,4,-6,877.915577999999,49
2,7,-1,877.907283999999,49
5,7,1,877.8956569999989,49
4,7,0,877.8852509999989,49
0,2,-26,877.875229999999,49
1,2,-26,877.8657189999989,49
0,6,8,877.8574829999989,49
2,6,-2,877.8494579999988,49
5,6,2,877.8412229999988,49
7,6,7,877.8322199999989,49
2,7,-1,877.8127209999989,49
1,2,-26,877.8037519999988,49
2,7,-1,877.7954409999987,49
5,0,2,877.7870719999987,49
7,0,2,877.7788789999987,49
5,6,2,877.7683139999988,49
6,6,7,877.7487399999987,49
3,5,0,877.7371269999987,49
0,4,-6,877.7261639999988,49
1,6,7,877.7163029999988,49
7,4,-2,877.7065549999987,49
0,2,-26,877.6934389999989,49
3,0,0,877.6767349999989,49
1,6,7,877.6629719999988,49
3,5,0,877.6503869999989,49
0,3,-25,877.6418629999988,49
3,4,0,877.6311869999988,49
1,6,7,877.6228649999988,49
7,5,-2,877.6133799999989,49
5,7,1,877.6048119999989,49
5,5,1,877.5921879999989,49
2,1,-2,877.5747029999989,49
5,5,1,877.5651659999988,49
4,3,6,877.5567919999988,49
3,5,0,877.5484359999988,49
6,2,27,877.5389079999987,49
3,3,0,877.5304719999988,49
6,4,1,877.5220199999987,49
3,7,-1,877.5114729999988,49
3,6,-1,877.4829889999987,49
0,5,-1,877.4743139999987,49
6,6,7,877.4642079999987,49
3,4,0,877.4431809999987,49
2,3,0,877.4332119999987,49
6,2,27,877.4173439999987,49
0,4,-6,877.4053969999987,49
1,4,-6,877.3901189999987,49
5,1,5,877.3803349999987,49
0,5,-1,877.3709629999987,49
6,4,1,877.3617989999988,49
2,0,-2,877.3485929999988,49
1,0,-2,877.3369749999987,49
6,6,7,877.3283529999987,49
2,7,-1,877.3116569999987,49
4,1,3,877.2993459999988,49
3,0,0,877.2842939999987,49
4,3,6,877.2746959999987,49
6,3,23,877.2655719999987,49
3,5,0,877.2497269999986,49
7,0,2,877.2397689999987,49
5,7,1,877.2313189999987,49
0,1,-22,877.2223129999987,49
4,4,3,877.2126389999988,49
7,3,17,877.2041199999987,49
1,5,-1,877.1956119999987,49
3,4,0,877.1871389999988,49
6,2,27,877.1774099999988,49
0,3,-25,877.1686989999987,49
2,0,-2,877.1590639999987,49
4,5,0,877.1500379999986,49
0,3,-25,877.1401179999987,49
2,1,-2,877.1316409999987,49
3,4,0,877.1218509999987,49
5,1,5,877.1057349999987,49
3,3,0,877.0955739999987,49
7,3,17,877.0866679999987,49
5,5,1,877.0773259999987,49
2,2,-1,877.0687669999987,49
4,4,3,877.0515179999987,49
4,3,6,877.0426999999987,49
2,6,-2,877.0331119999987,49
2,3,0,877.0243009999987,49
4,4,3,877.0152269999987,49
2,4,-1,877.0060179999987,49
1,4,-6,876.9959259999986,49
5,6,2,876.9870469999986,49
4,5,0,876.9774219999987,49
3,0,0,876.9672819999987,49
2,3,0,876.9570249999987,49
2,5,-1,876.9483599999987,49
1,6,7,876.9385169999987,49
4,0,0,876.9275789999987,49
0,5,-1,876.9089579999987,49
3,2,0,876.9001779999987,49
6,4,1,876.8906619999987,49
0,1,-22,876.8815899999987,49
5,7,1,876.8727459999988,49
3,0,0,876.8549189999987,49
0,0,-2,876.8448469999987,49
2,2,-1,876.8357359999987,49
4,7,0,876.8208259999988,49
7,0,2,876.8103809999986,49
4,6,0,876.7992449999987,49
4,7,0,876.7904169999988,49
5,7,1,876.7808909999987,49
1,7,8,876.7716429999988,49
4,3,6,876.7602709999987,49
6,4,1,876.7511129999988,49
6,2,27,876.7419359999988,49
0,3,-25,876.7327679999988,49
2,1,-2,876.7220119999988,49
5,0,2,876.7026279999989,49
0,4,-6,876.6931189999988,49
2,6,-2,876.6831659999988,49
3,2,0,876.6728949999988,49
2,1,-2,876.6633979999988,49
4,5,0,876.6450069999988,49
6,6,7,876.6340159999987,49
2,6,-2,876.6249479999988,49
3,4,0,876.6142679999988,49
5,6,2,876.6049349999987,49
2,6,-2,876.5936309999987,49
5,0,2,876.5848269999988,49
6,6,7,876.5722209999988,49
2,5,-1,876.5630229999988,49
6,6,7,876.5525239999987,49
4,7,0,876.5433709999987,49
0,2,-26,876.5327999999987,49
7,0,2,876.5237689999988,49
2,4,-1,876.5147249999987,49
1,7,8,876.4964409999988,49
3,7,-1,876.4867819999987,49
4,7,0,876.4767919999987,49
1,4,-6,876.4673459999987,49
4,1,3,876.4570049999987,49
4,0,0,876.4393609999987,49
0,3,-25,876.4264219999986,49
3,6,-1,876.4171309999986,49
4,2,6,876.4066009999985,49
1,2,-26,876.3975669999985,49
3,7,-1,876.3861249999985,49
1,6,7,876.3771739999986,49
6,4,1,876.3681889999986,49
5,5,1,876.3591689999986,49
5,6,2,876.3483759999986,49
5,4,4,876.3385049999986,49
0,6,8,876.3289759999985,49
1,6,7,876.3178049999987,49
0,0,-2,876.3071249999987,49
6,6,7,876.2873489999987,49
4,7,0,876.2781959999986,49
1,4,-6,876.2682459999986,49
7,0,2,876.2586319999987,49
1,5,-1,876.2487119999986,49
1,2,-26,876.2302069999986,49
6,3,23,876.2191439999986,49
1,2,-26,876.2095769999986,49
2,5,-1,876.1982139999985,49
0,2,-26,876.1889779999985,49
5,5,1,876.1781659999986,49
2,3,0,876.1688959999987,49
5,6,2,876.1597539999987,49
7,4,-2,876.1506639999986,49
4,6,0,876.1402909999986,49
4,5,0,876.1307249999986,49
4,5,0,876.1212089999987,49
4,7,0,876.1113989999988,49
3,5,0,876.1000229999987,49
3,0,0,876.0820119999987,49
4,5,0,876.0720059999987,49
2,4,-1,876.0618309999987,49
1,3,-25,876.0510389999988,49
1,6,7,876.0407839999988,49
5,5,1,876.0239059999989,49
2,3,0,876.0135759999988,49
5,4,4,876.0044949999988,49
3,7,-1,875.9921909999988,49
3,2,0,875.9827649999987,49
2,7,-1,875.9735869999987,49
1,4,-6,875.9642919999987,49
1,0,-2,875.9534019999987,49
5,5,1,875.9438109999987,49
4,5,0,875.9326729999988,49
3,5,0,875.9219849999988,49
6,4,1,875.9120919999988,49
0,6,8,875.9013059999988,49
3,0,0,875.8900839999989,49
4,6,0,875.8691759999989,49
3,5,0,875.8598139999989,49
1,6,7,875.8496329999989,49
4,6,0,875.8401679999989,49
5,6,2,875.830072999999,49
4,3,6,875.8119129999989,49
4,1,3,875.8009889999989,49
7,3,17,875.7913679999989,49
4,0,0,875.7797469999989,49
4,7,0,875.7705949999989,49
5,4,4,875.759814999999,49
2,5,-1,875.750583999999,49
6,3,23,875.7412929999989,49
4,5,0,875.731935999999,49
0,1,-22,875.722759999999,49
7,0,2,875.712879999999,49
1,4,-6,875.703360999999,49
3,3,0,875.693449999999,49
1,4,-6,875.6821459999991,49
5,4,4,875.663775999999,49
7,1,22,875.6535179999989,49
2,5,-1,875.643508999999,49
0,3,-25,875.6326329999989,49
6,2,27,875.6218759999989,49
2,6,-2,875.6049519999989,49
7,5,-2,875.593889999999,49
2,3,0,875.5844459999989,49
4,0,0,875.5733249999989,49
0,2,-26,875.563986999999,49
3,0,0,875.5531569999989,49
0,3,-25,875.5433769999989,49
7,1,22,875.531996999999,49
1,7,8,875.522296999999,49
0,0,-2,875.511043999999,49
0,5,-1,875.5005699999989,49
4,4,3,875.4906319999989,49
3,2,0,875.4795519999989,49
5,1,5,875.4687889999989,49
2,5,-1,875.4491039999989,49
0,4,-6,875.439668999999,49
4,7,0,875.4291039999989,49
5,7,1,875.419397999999,49
6,2,27,875.4087609999989,49
2,5,-1,875.3906189999989,49
1,5,-1,875.3805959999988,49
7,4,-2,875.3705799999989,49
4,1,3,875.359197999999,49
6,4,1,875.3493139999989,49
7,0,2,875.3384289999989,49
0,0,-2,875.3287329999989,49
2,7,-1,875.3191819999988,49
5,4,4,875.3095049999989,49
0,0,-2,875.2996139999989,49
3,2,0,875.2898719999989,49
4,2,6,875.2789229999989,49
7,3,17,875.268955999999,49
0,3,-25,875.250666999999,49
3,5,0,875.240060999999,49
7,5,-2,875.230298999999,49
4,0,0,875.2192099999991,49
4,0,0,875.2082569999991,49
3,0,0,875.196353999999,49
1,2,-26,875.186678999999,49
1,5,-1,875.1770219999989,49
3,5,0,875.167399999999,49
3,2,0,875.1564969999989,49
2,1,-2,875.146938999999,49
1,3,-25,875.137180999999,49
2,3,0,875.126869999999,49
5,0,2,875.117009999999,49
1,5,-1,875.1072669999991,49
3,2,0,875.096498999999,49
0,3,-25,875.0869139999991,49
4,1,3,875.068851999999,49
2,1,-2,875.058482999999,49
6,3,23,875.0482959999989,49
2,6,-2,875.0373009999989,49
4,2,6,875.0189099999989,49
3,3,0,875.0076189999988,49
0,6,8,874.9978299999989,49
4,6,0,874.9881849999988,49
2,1,-2,874.9699489999988,49
4,6,0,874.9591749999988,49
3,0,0,874.9482179999987,49
4,6,0,874.9382469999988,49
0,6,8,874.9266419999988,49
4,7,0,874.9167769999988,49
2,3,0,874.9053319999988,49
2,0,-2,874.8956489999988,49
5,7,1,874.8857979999989,49
0,5,-1,874.8703729999988,49
5,1,5,874.8603769999988,49
5,0,2,874.8488419999989,49
0,6,8,874.8388789999988,49
1,6,7,874.8275519999987,49
2,1,-2,874.8177019999987,49
2,2,-1,874.8069969999987,49
0,0,-2,874.7965239999986,49
1,5,-1,874.7781089999986,49
4,3,6,874.7673939999986,49
7,0,2,874.7560219999987,49
1,5,-1,874.7450039999986,49
4,0,0,874.7272979999985,49
5,1,5,874.7174549999986,49
1,6,7,874.7073209999985,49
0,5,-1,874.6960839999986,49
7,1,22,874.6769269999986,49
7,1,22,874.6657139999986,49
4,7,0,874.6546369999986,49
5,6,2,874.6446069999986,49
4,0,0,874.6333979999986,49
3,0,0,874.6232559999986,49
1,7,8,874.6113489999987,49
5,0,2,874.6013839999986,49
3,7,-1,874.5915109999985,49
3,1,0,874.5797019999985,49
4,1,3,874.5696869999986,49
5,5,1,874.5582029999986,49
7,5,-2,874.5466129999985,49
1,2,-26,874.5350419999985,49
5,7,1,874.5248569999984,49
1,5,-1,874.5144999999984,49
5,1,5,874.5042529999984,49
5,4,4,874.4855309999983,49
4,6,0,874.4744579999983,49
4,7,0,874.4631339999983,49
3,1,0,874.4520229999983,49
4,6,0,874.4342999999983,49
2,3,0,874.4239679999982,49
0,3,-25,874.4135639999982,49
1,3,-25,874.4024019999982,49
6,4,1,874.3840389999982,49
7,4,-2,874.3727389999983,49
1,3,-25,874.3603089999983,49
0,4,-6,874.3495869999983,49
2,4,-1,874.3284079999983,49
7,1,22,874.3181279999983,49
1,0,-2,874.3064969999983,49
0,3,-25,874.2961589999983,49
3,2,0,874.2847159999983,49
4,6,0,874.2744569999983,49
1,2,-26,874.2624159999983,49
7,3,17,874.2522369999982,49
4,5,0,874.2411519999984,49
2,3,0,874.2292169999982,49
4,4,3,874.2174759999982,49
3,3,0,874.2054219999983,49
5,6,2,874.1951929999982,49
4,7,0,874.1849009999981,49
1,7,8,874.1744039999982,49
7,6,7,874.1627849999982,49
2,1,-2,874.1526909999982,49
6,3,23,874.1336649999981,49
4,4,3,874.1216799999982,49
2,5,-1,874.1112209999982,49
0,3,-25,874.0994709999983,49
1,3,-25,874.0819519999982,49
7,3,17,874.0703089999981,49
2,5,-1,874.0601849999981,49
5,4,4,874.0489899999981,49
0,2,-26,874.029377999998,49
1,1,-22,874.0180339999981,49
7,4,-2,874.0064809999981,49
3,7,-1,873.9956359999981,49
0,4,-6,873.983738999998,49
4,5,0,873.973091999998,49
5,1,5,873.960713999998,49
1,2,-26,873.9479249999981,49
7,0,2,873.9375209999981,49
2,5,-1,873.9239269999981,49
3,0,0,873.9129779999981,49
2,6,-2,873.9014399999982,49
7,4,-2,873.8895929999982,49
0,4,-6,873.8789889999982,49
4,3,6,873.8685059999982,49
3,7,-1,873.8580639999982,49
4,2,6,873.8465409999982,49
2,5,-1,873.8277289999982,49
3,6,-1,873.8157889999981,49
5,5,1,873.8041939999981,49
1,1,-22,873.7935779999981,49
2,0,-2,873.7733789999982,49
4,0,0,873.7628639999982,49
1,1,-22,873.7511209999982,49
4,2,6,873.7405169999982,49
0,4,-6,873.7213079999982,49
1,1,-22,873.7106509999982,49
5,4,4,873.6987119999982,49
1,3,-25,873.6882679999981,49
2,3,0,873.6750659999981,49
2,4,-1,873.6646489999981,49
1,1,-22,873.652931999998,49
0,0,-2,873.642356999998,49
7,0,2,873.6320679999981,49
1,2,-26,873.6201349999981,49
7,3,17,873.6095139999981,49
4,6,0,873.5978329999981,49
5,4,4,873.587276999998,49
7,0,2,873.5755069999982,49
3,5,0,873.5650669999982,49
4,6,0,873.5532139999981,49
4,0,0,873.5427039999981,49
2,3,0,873.5309279999982,49
3,6,-1,873.5203959999982,49
0,5,-1,873.5085469999982,49
2,4,-1,873.4979639999982,49
2,1,-2,873.4799649999982,49
2,2,-1,873.4684259999982,49
2,3,0,873.4575989999981,49
2,1,-2,873.4459609999982,49
7,5,-2,873.4268519999982,49
3,2,0,873.4157359999982,49
2,1,-2,873.4027889999983,49
7,0,2,873.3920529999982,49
5,1,5,873.3710699999982,49
0,2,-26,873.3603789999981,49
2,1,-2,873.3485489999981,49
4,2,6,873.3377849999981,49
6,6,7,873.3171799999981,49
2,5,-1,873.304993999998,49
1,2,-26,873.2938579999981,49
7,0,2,873.2812739999981,49
7,6,7,873.2626299999981,49
4,7,0,873.250238999998,49
0,0,-2,873.2395509999981,49
6,4,1,873.227132999998,49
3,0,0,873.2054129999981,49
1,7,8,873.1948349999981,49
1,4,-6,873.181562999998,49
7,0,2,873.1706589999981,49
4,0,0,873.149503999998,49
6,2,27,873.138528999998,49
4,1,3,873.125505999998,49
5,7,1,873.114483999998,49
3,6,-1,873.094211999998,49
4,0,0,873.082022999998,49
0,6,8,873.071056999998,49
6,2,27,873.0591239999981,49
1,5,-1,873.047314999998,49
5,5,1,873.0360309999979,49
3,5,0,873.0227879999981,49
1,5,-1,873.004310999998,49
4,6,0,872.991729999998,49
2,7,-1,872.9802929999981,49
1,6,7,872.967816999998,49
5,7,1,872.946579999998,49
1,4,-6,872.9357099999979,49
0,1,-22,872.9235729999979,49
5,4,4,872.911603999998,49
3,3,0,872.8993239999979,49
1,5,-1,872.888410999998,49
0,3,-25,872.877532999998,49
0,5,-1,872.864116999998,49
4,0,0,872.852962999998,49
2,2,-1,872.841685999998,49
0,1,-22,872.8307719999981,49
0,5,-1,872.8108339999981,49
4,6,0,872.7987639999981,49
3,7,-1,872.7879729999981,49
3,7,-1,872.7727239999981,49
3,4,0,872.7600169999981,49
3,4,0,872.7488779999981,49
6,6,7,872.7340139999981,49
1,1,-22,872.7219829999981,49
4,1,3,872.7105839999981,49
0,3,-25,872.6991659999981,49
1,3,-25,872.6869829999981,49
4,0,0,872.6652269999981,49
6,4,1,872.6543689999982,49
0,2,-26,872.6409739999981,49
2,1,-2,872.6298209999982,49
6,3,23,872.6089749999982,49
5,6,2,872.5976669999982,49
1,6,7,872.5839659999982,49
3,3,0,872.5726669999982,49
4,4,3,872.5610829999982,49
3,7,-1,872.5501239999983,49
5,7,1,872.5377339999983,49
0,0,-2,872.5160239999983,49
4,1,3,872.5049349999982,49
2,1,-2,872.4924809999983,49
0,1,-22,872.4809679999983,49
1,6,7,872.4576069999983,49
7,0,2,872.4452409999983,49
0,4,-6,872.4329759999983,49
7,6,7,872.4193619999984,49
7,5,-2,872.4064189999983,49
5,1,5,872.3936659999985,49
3,5,0,872.3802699999984,49
4,0,0,872.3685329999984,49
4,7,0,872.3573859999983,49
2,2,-1,872.3463499999983,49
